"COMMISSIONE","NOMI","ATTO","DATA"
"2ª Giustizia","UNIONE NAZIONALE VITTIME DEL DOVERE (6133 Kb)                                                              PROF. SARTOR (930 Kb)                                                              GARANTE DATI PERSONALI (426 Kb)                                                              GARANTE DATI PERSONALI (369 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE N. 1786 (DL N. 28/2020 - PROROGA INTERCETTAZIONI E SOSPENSIONI PROCESSUALI) E N. 1799 (DL 29/2020 - DETENZIONE DOMICILIARI E DIFFERIMENTI PENA)","12 Maggio 2020"
"2ª Giustizia","RELAZIONE ALLE PROPOSTE ASSOGOT (1551 Kb)                                                              TESTO DELLE PROPOSTE ASSOGOT DI MODIFICA (1327 Kb)                                                              ASSOGOT e COGITA (985 Kb) CO.NA.MO - Coordinamento Nazionale Onorari d'Italia (2041 Kb)                                                              AGOT - Associazione Giudici Onorari di Tribunale (65 Kb)                                                              DOTT. LUIGI PISONI (141 Kb)                                                              CO.NA.MO. - Coordinamento Nazionale Onorari d'Italia 2 (2859 Kb)                                                              ANGOT-AGOT-GOT-OUMO (50 Kb)                                                              PROCURATORE Bruno CHERCHI (139 Kb)                                                              CORTE D'APPELLO DI NAPOLI - dott. Eugenio FORGILLO (889 Kb)                                                              LANGIPROP (562 Kb)                                                              LANGIPROP 1 (717 Kb)                                                              LANGIPROP 2 (571 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 1438, 1516, 1555, 1582 e 1714 (MAGISTRATURA ONORARIA)","28 Aprile 2020"
"2ª Giustizia","GRATTERI - Procuratore di Catanzaro (199 Kb)                                                              FNSI - Federazione nazionale stampa italiana (426 Kb)                                                              DE LUCIA - Procuratore di Messina (304 Kb) RCS-SIO-INNOVA (373 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEL DISEGNO DI LEGGE N. 1659 (D.L. 161/2019 INTERCETTAZIONI)"," 4 Febbraio 2020"
"2ª Giustizia","CONSIGLIO NAZIONALE FORENSE (202 Kb) CURCIO Procuratore di Potenza (10666 Kb)                                                              SORO - Garante privacy dati personali (230 Kb) Bruno CHERCHI, Procuratore della Repubblica presso il Tribunale di Venezia (311 Kb)                                                              Prof. Stefano ATERNO (245 Kb)                                                              AVVOCATO PIETRO BOGLIOLO (830 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEL DISEGNO DI LEGGE N. 1659 (D.L. 161/2019 INTERCETTAZIONI)"," 4 Febbraio 2020"
"2ª Giustizia","PRO-TEST (1845 Kb)                                                              LAV (779 Kb)                                                              ATAACI - AKITA RESCUE ONLUS (79 Kb)                                                              ASSOCIAZIONE ITALIANA PELLICCERIA (491 Kb)                                                              UNIC (84 Kb)                                                              LEGA NAZIONALE DIFESA DEL CANE (219 Kb)                                                              ENRICO ALESSI (4586 Kb)                                                              ATAACI - PET RESCUE ITALIA ONLUS - RELAZIONE (87 Kb)                                                              LEGA PRO ANIMALE (80 Kb)                                                              LEGAMBIENTE LIPU E WWF (308 Kb)                                                              ANPCI (899 Kb)                                                              ATAACI - DOSSIER 0 (24947 Kb)                                                              ATAACI - DOSSIER 2 (9474 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE N. 76 E CONNESSI (TUTELA ANIMALI)","27 Novembre 2019"
"2ª Giustizia","PRO-TEST ITALIA E PATTO TRASVERSALE PER LA SCIENZA (1845 Kb)                                                              ANPCI (899 Kb)                                                              LAV (779 Kb)                                                              LEGA PRO ANIMALE (80 Kb)                                                              ENRICO ALESSI (4586 Kb)                                                              LEGAMBIENTE LIPU WWF (308 Kb)                                                              ATAACI (79 Kb)","NA","NA"
"2ª Giustizia","USPP - UNIONE SINDACATI POLIZIA PENITENZIARIA (199 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEL DISEGNO DI LEGGE N. 1129 (ISTITUZIONE SEZIONI POLIZIA GIUDIZIARIA DEL CORPO POLIZIA PENITENZIARIA)","NA"
"2ª Giustizia","CORPO DI POLIZIA PENITENZIARIA - NUCLEO INVESTIGATIVO (770 Kb)                                                              SAPPE SINDACATO AUTONOMO POLIZIA PENITENZIARIA (359 Kb)                                                              USPP - UNIONE SINDACATI POLIZIA PENITENZIARIA (199 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEL DISEGNO DI LEGGE N. 1129 (ISTITUZIONE SEZIONI POLIZIA GIUDIZIARIA DEL CORPO POLIZIA PENITENZIARIA)","27 Novembre 2019"
"2ª Giustizia","COORDINAMENTO NAZIONALE MAGISTRATI ONORARI D'ITALIA (212 Kb)                                                              ASSOCIAZIONE GOT - NON POSSIAMO PIU' TACERE 1 (1293 Kb)                                                              CO.GI.TA. Raffaele FRANZA (646 Kb)                                                              AGOT (262 Kb)                                                              OUMO-MOU CORRETTIVI - AVV. MARIA BARBARA CERMINARA (593 Kb)                                                              TRIBUNALE DI MESSINA - GIUSEPPE MINUTOLI (674 Kb) OUMO-MOU (427 Kb) ASSOCIAZIONE GOT - NON POSSIAMO PIU' TACERE (97005 Kb)                                                              LANGIPROP (360 Kb)                                                              COORDINAMENTO MAGISTRATURA GIUSTIZIA DI PACE (1402 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 1438, 1516, 1555, 1582 e 1714 (MAGISTRATURA ONORARIA)","26 Novembre 2019"
"2ª Giustizia","MAGIP (Movimento autonomo giudici di pace) (260 Kb)                                                              UNIMO (Unione nazionale italiana magistrati onorari) e CGDP (Confederazione giudici di pace) (321 Kb) AIMO - ASSOCIAZIONE ITALIANA MAGISTRATURA ONORARIA (397 Kb)                                                              ANGDP (Associazione nazionale giudici di pace) e UNAGIPA (Unione nazionale giudici di pace) (4743 Kb) CGdP, UNIMO, ANMO, ANGOT, AIMO, MAGISTRATI ONORARI UNITI - DOCUMENTO CONDIVISO (633 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 1438, 1516, 1555, 1582 e 1714 (MAGISTRATURA ONORARIA)","13 Novembre 2019"
"2ª Giustizia","OSSERVATORIO NAZIONALE SOSTEGNO VITTIME (463 Kb)                                                              DOTT.SSA PERSICHINI (121 Kb)                                                              INSIEME IN RETE (331 Kb)                                                              TELEFONO ROSA (216 Kb)                                                              UNIONE CAMERE PENALI (218 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 1076 E CONNESSI (INTRODUZIONE REATO DIFFUSIONE VIDEO PRIVATI)"," 3 Luglio 2019"
"2ª Giustizia","CGIL (55 Kb)                                                              UIL (136 Kb)                                                              TELEFONO ROSA (93 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 1200 E CONNESSI (TUTELA VITTIME VIOLENZA DI GENERE)","11 Giugno 2019"
"2ª Giustizia","MOVIMENTO FEMMINILE PER LA PARITA' GENITORIALE 1 (325 Kb)                                                              MOVIMENTO FEMMINILE PER LA PARITA' GENITORIALE 2 (360 Kb)                                                              UNIONE CAMERE PENALI (374 Kb)                                                              UNIONE CAMERE PENALI ITALIANE - Integrazione osservazioni (253 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 1200 E CONNESSI (TUTELA VITTIME VIOLENZA DI GENERE)","11 Giugno 2019"
"2ª Giustizia","DOTT. FABIO ROIA (491 Kb)                                                              COMANDO GENERALE DEI CARABINIERI (5403 Kb)                                                              IL MIO NOME E' MAI PIU' (607 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 1200 E CONNESSI (TUTELA VITTIME VIOLENZA DI GENERE)","11 Giugno 2019"
"2ª Giustizia","CONSIGLIO NAZIONALE ORDINE DEI GIORNALISTI (722 Kb)                                                              AISPAC - ASSOCIAZIONE ITALIANA STUDIO PREVENZIONE ANALISI CRIMINI (357 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 1200 E CONNESSI (TUTELA VITTIME VIOLENZA DI GENERE)","16 Maggio 2019"
"2ª Giustizia","FIEG (176 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 812 E 835 (LITE TEMERARIA)"," 9 Maggio 2019"
"2ª Giustizia","FP CIGL CISL PF UILPA 1 (301 Kb)                                                              FP CGIL CISL FP UILPA 2 (184 Kb)                                                              FP CGIL CISL FP UILPA 3 (271 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEL DISEGNO DI LEGGE N. 755 (PROCEDIMENTO MONITORIO ABBREVIATO)","26 Marzo 2019"
"2ª (Giustizia) e 6ª (Finanze)","IVASS","Atto del Governo n. 71 - Schema di decreto legislativo recante attuazione della direttiva (UE) 2017/828 che modifica la direttiva 2007/36/CE per quanto riguarda l'incoraggiamento dell'impegno a lungo termine degli azionisti.","19 Marzo 2019"
"2ª Giustizia","AUGE (294 Kb)                                                              PROF. DE SANTIS (249 Kb) FUSARO (767 Kb)                                                              AUGE 2 (544 Kb)                                                              PAPARO (615 Kb)                                                              ORGANISMO CONGRESSUALE FORENSE (615 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEL DISEGNO DI LEGGE N. 755 (PROCEDIMENTO MONITORIO ABBREVIATO)","14 Marzo 2019"
"2ª (Giustizia) e 6ª (Finanze)","Assogestioni","Atto del Governo n. 71 - Schema di decreto legislativo recante attuazione della direttiva (UE) 2017/828 che modifica la direttiva 2007/36/CE per quanto riguarda l'incoraggiamento dell'impegno a lungo termine degli azionisti.","13 Marzo 2019"
"2ª Giustizia","UNIONE NAZIONALE CAMERE CIVILI (1211 Kb)                                                              AIGA (448 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEL DISEGNO DI LEGGE N. 755 (PROCEDIMENTO MONITORIO ABBREVIATO)","12 Marzo 2019"
"2ª Giustizia","UIL (354 Kb)                                                              CISL (139 Kb)                                                              TELEFONO ROSA (615 Kb)                                                              AUTORITA' GARANTE PER L'INFANZIA E L'ADOLESCENZA (511 Kb)                                                              REBEL NETWORK (460 Kb)                                                              CGIL (75 Kb) DOTT. MAZZEO (551 Kb)                                                              ASSOCIAZIONE GeA-Genitori Ancora (1166 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 45, 118, 735, 768 E 837 (AFFIDO MINORI)"," 7 Marzo 2019"
"2ª Giustizia","ONG DIFFERENZA DONNA (350 Kb) METE ONLUS (320 Kb)                                                              AIDOS (80 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 174 E 662 (COSTRIZIONE MATRIMONIALE NEI CONFRONTI DEI MINORI)"," 7 Marzo 2019"
"2ª Giustizia","LINDA SABBADINI (401 Kb)                                                              GIUSTIZIA IN FAMIGLIA- AVV. GIANNECCHINI (499 Kb)                                                              ASSOCIAZIONE NAZIONALE DONNE SEPARATE (200 Kb)                                                              ADIANTUM (388 Kb)                                                              DOTT. PICCINELLI - AICG (47 Kb)                                                              CODICI - Centro per i diritti del cittadino (620 Kb)                                                              ASSOCIAZIONE NAZIONALE TESTIMONI DI GIUSTIZIA (199 Kb) CENTRO ANTIVIOLENZA BIGENITORIALE ONLUS (1762 Kb)                                                              AVV. SIFO (315 Kb)                                                              PROF. MARINI (290 Kb) GARANTE PER L'INFANZIA REGIONE LOMBARDIA (343 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 45, 118, 735, 768 E 837 (AFFIDO MINORI)","14 Febbraio 2019"
"2ª Giustizia","PROF. BERNARDO (1451 Kb)                                                              AUTORITA' GARANTE PER L'INFANZIA (401 Kb)                                                              TAHER DJAFARIZAD (207 Kb) TRAMA DI TERRE (145 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 174 E 662 (COSTRIZIONE MATRIMONIALE NEI CONFRONTI DEI MINORI)","13 Febbraio 2019"
"2ª Giustizia","DOTT. BRUTI LIBERATI (350 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEL DISEGNO DI LEGGE N. 925 (GIUDIZIO ABBREVIATO)","12 Febbraio 2019"
"2ª Giustizia","CENTRO STUDI LIVATINO (1724 Kb)                                                              PROF. CECCHELLA (210 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 45, 118, 735, 768 E 837 (AFFIDO MINORI)"," 5 Febbraio 2019"
"2ª Giustizia","DOTT.SSA MANENTE (787 Kb)                                                              PROF.SSA CURCI (883 Kb)                                                              PROF. CAMERINI (430 Kb)                                                              PROF. MANIACI (369 Kb)                                                              ASSOCIAZIONE ITALIANA PSICOLOGIA GIURIDICA (291 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 45, 118, 735, 768 E 837 (AFFIDO MINORI)"," 5 Febbraio 2019"
"2ª Giustizia","DOTT. D'AMELIO (235 Kb)                                                              DOTT.SSA AZEVEDO (190 Kb)                                                              CONSIGLIO NAZIONALE ORDINE ASSISTENTI SOCIALI (180 Kb)                                                              A.I.C.C.EF. (188 Kb)                                                              A.I.C.C.EF. ALLEGATO 1 (499 Kb)                                                              A.I.C.C.EF. ALLEGATO 2 (36 Kb)                                                              A.I.C.C.EF. ALLEGATO 3 (55 Kb)                                                              CONSIGLIO NAZIONALE ORDINE PSICOLOGI (152 Kb)                                                              CONSIGLIO NAZIONALE ORDINE PSICOLOGI - SUPPLEMENTO (101 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 45, 118, 735, 768 E 837 (AFFIDO MINORI)","31 Gennaio 2019"
"2ª (Giustizia) e 10ª (Industria)","Documento trasmesso da Altroconsumo (271 Kb)                                                              Documento trasmesso da Confindustria (930 Kb)                                                              Documento trasmesso dalla prof.ssa Ilaria Pagni (330 Kb)                                                              Documento trasmesso da Confcommercio (372 Kb)                                                              Documento trasmesso dal Consiglio nazionale consumatori e utenti (CNCU) (7388 Kb)","AA.SS. 844 e 583 - Disposizioni in materia di azione di classe","16 Gennaio 2019"
"2ª Giustizia","AEMEF - ASSOCIAZIONE EUROPEA MEDIATORI FAMILIARI (807 Kb)                                                              ASSOCIAZIONE ""CRESCERE INSIEME"" (574 Kb)                                                              MOVIMENTO PER L'INFANZIA (364 Kb)                                                              MINORI IN PRIMO PIANO ONLUS (277 Kb)                                                              PADRI SEPARATI LIGURIA (327 Kb)                                                              FORUM ASSOCIAZIONE DONNE GIURISTE (253 Kb)                                                              FEDERICO NEL CUORE (5419 Kb)                                                              MAISON ANTIGONE (4192 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 45, 118, 735, 768 E 837 (AFFIDO MINORI)","15 Gennaio 2019"
"2ª Giustizia","ANFI- ASSOCIAZIONE NAZIONALE AVVOCATI FAMILIARISTI ITALIANI (610 Kb)                                                              ASSOCIAZIONE PER LA CONCILIAZIONE FAMILIARE (156 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 45, 118, 735, 768 E 837 (AFFIDO MINORI)"," 4 Dicembre 2018"
"2ª Giustizia","FORUM DELLE ASSOCIAZIONI FAMILIARI (198 Kb)                                                              FORUM DELLE ASSOCIAZIONI FAMILIARI (2) (532 Kb)                                                              AIMEF- ASSOCIAZIONE ITALIANA MEDIATORI FAMILIARI (182 Kb)                                                              PAPA' SEPARATI LOMBARDIA (178 Kb)                                                              GIRAFFA ONLUS (331 Kb)                                                              ASSOCIAZIONE NONNE E NONNI PENALIZZATI DALLE SEPARAZIONI (6347 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 45, 118, 735, 768 E 837 (AFFIDO MINORI)","29 Novembre 2018"
"2ª Giustizia","SERVETTI (293 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 45, 118, 735, 768 E 837 (AFFIDO MINORI)","22 Novembre 2018"
"2ª Giustizia","CONFINDUSTRIA (648 Kb)                                                              DANOVI (183 Kb)                                                              ORGANISMO CONGRESSUALE FORENSE (174 Kb)                                                              APRI - ASSOCIAZIONE PROFESSIONISTI RISANAMENTO IMPRESE (319 Kb)                                                              RIVA (163 Kb)                                                              CONSIGLIO NAZIONALE DEI CONSULENTI DEL LAVORO (125 Kb)                                                              ALLEANZA COOPERATIVE ITALIANE (273 Kb)","AUDIZIONI INFORMALI SULL'ATTO DEL GOVERNO N. 53 (SCHEMA DI DECRETO LEGISLATIVO RECANTE CODICE DELLA CRISI D'IMPRESA E DELL'INSOLVENZA)","21 Novembre 2018"
"2ª Giustizia","LA MALFA (579 Kb)                                                              BANCA D'ITALIA (401 Kb)                                                              CONSIGLIO NAZIONALE FORENSE (351 Kb)                                                              ORDINE AVVOCATI MILANO - AVV. VALCEPINA E AVV. CESARE (380 Kb)                                                              AIGA (148 Kb)                                                              ANCE (944 Kb)                                                              CNDCEC - CONSIGLIO NAZIONALE DOTTORI COMMERCIALISTI 1 (517 Kb)                                                              CNDCEC - CONSIGLIO NAZIONALE DOTTORI COMMERCIALISTI 2 (158 Kb)                                                              CNDCEC - CONSIGLIO NAZIONALE DOTTORI COMMERCIALISTI 3 (152 Kb)                                                              CNDCEC - CONSIGLIO NAZIONALE DOTTORI COMMERCIALISTI 4 (727 Kb)","AUDIZIONI INFORMALI SULL'ATTO DEL GOVERNO N. 53 (SCHEMA DI DECRETO LEGISLATIVO RECANTE CODICE DELLA CRISI D'IMPRESA E DELL'INSOLVENZA)","20 Novembre 2018"
"2ª Giustizia","UDI - UNIONE DONNE IN ITALIA (577 Kb)                                                              DIRE - DONNE IN RETE CONTRO LA VIOLENZA (309 Kb)                                                              SIMEF - SOCIETA' ITALIANA DI MEDIATORI FAMILIARI (730 Kb)                                                              COLIBRI ITALIA 1 (1073 Kb)                                                              COLIBRI ITALIA 2 (122 Kb)                                                              COLIBRI ITALIA 3 (114 Kb)                                                              COLIBRI ITALIA 4 (11177 Kb)                                                              RETE PER LA PARITA' (929 Kb)                                                              CASA INTERNAZIONALE DELLE DONNE (71 Kb)                                                              CENTRO ASCOLTO UOMINI MALTRATTANTI (211 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 45, 118, 735, 768 E 837 (AFFIDO MINORI)","13 Novembre 2018"
"2ª Giustizia","SANTINI (651 Kb)                                                              AIAF- ASSOCIAZIONE ITALIANA AVVOCATI PER LA FAMIGLIA E PER I MINORI (1066 Kb)                                                              AVV. PESCE - CENTRO RIFORMA DIRITTO DI FAMIGLIA (587 Kb)                                                              AVV. SPOLETINI - ASSOCIAZIONE ""LA TUTELA DEI DIRITTI"" (408 Kb)                                                              SISF - SOCIETA' ITALIANA SCIENZE FORENSI (232 Kb)                                                              CISMAI (355 Kb)                                                              MDM -MANTENIMENTO DIRETTO MOVIMENTO PER L'UGUAGLIANZA GENITORIALE (452 Kb)                                                              AVV. SPOLETINI - MOZIONE DIRITTO DI FAMIGLIA E MODIFICHE PROCEDURALI (84 Kb)                                                              MDM - MANTENIMENTO DIRETTO - MOVIMENTO PER L'UGUAGLIANZA GENITORIALE (354 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 45, 118, 735, 768 E 837 (AFFIDO MINORI)"," 8 Novembre 2018"
"2ª Giustizia","AVV. PETTINATO (201 Kb)                                                              AVV. RIMINI (287 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 45, 118, 735, 768 E 837 (AFFIDO MINORI)"," 5 Novembre 2018"
"2ª Giustizia","UNIONE NAZIONALE DELLE CAMERE CIVILI (2019 Kb)                                                              AVV. PIAZZA (135 Kb)                                                              AVV. MAZZOLA (502 Kb)                                                              AVV. ROSSI (640 Kb)                                                              AVV. SIMEONE - analisi tecnica (700 Kb)                                                              AVV. SIMEONE - scheda riassuntiva (487 Kb)                                                              AVV. FANULI 1 (285 Kb)                                                              AVV. FANULI 2 (6522 Kb)                                                              AVV. BERNARDINI DE PACE (598 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 45, 118, 735, 768 E 837 (AFFIDO MINORI)","23 Ottobre 2018"
"2ª Giustizia","Dott. LANDOLFI (217 Kb)                                                              Prof. CARUSO (5315 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 5, 199, 234, 253, 392, 412, 563 E 652 IN MATERIA DI LEGITTIMA DIFESA","25 Settembre 2018"
"2ª Giustizia","Prof. INSOLERA (613 Kb)                                                              Prof. PALAZZO (305 Kb)                                                              Prof. PALAZZO (Allegato) (453 Kb)                                                              Prof. PADOVANI (1264 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 5, 199, 234, 253, 392, 412, 563 E 652 IN MATERIA DI LEGITTIMA DIFESA","19 Settembre 2018"
"2ª Giustizia","Dott. Ignazio MESSINA (484 Kb)                                                              Dott. Massimo CUSATTI (339 Kb)                                                              Dott. AMATO (29 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 5, 199, 234, 253, 392, 412, 563 E 652 IN MATERIA DI LEGITTIMA DIFESA","18 Settembre 2018"
"2ª Giustizia","UNIONE CAMERE PENALI (390 Kb)                                                              CONFCOMMERCIO (419 Kb)                                                              PROTOCOLLO INTESA MINISTERO INTERNO - FEDERFARMA (748 Kb)                                                              FEDERAZIONE AUTONOMA ITALIANA BENZINAI (FAIB) (109 Kb)                                                              FEDERAZIONE ITALIANA TABACCAI (FIT) (1402 Kb)                                                              ORGANISMO CONGRESSUALE FORENSE - CONSIGLIO NAZIONALE FORENSE (241 Kb)                                                              FEDERFARMA (671 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 5, 199, 234, 253, 392, 412, 563 E 652 IN MATERIA DI LEGITTIMA DIFESA","11 Settembre 2018"
"2ª Giustizia","OSSERVATORIO NAZIONALE SOSTEGNO VITTIME (49 Kb)                                                              UNIONE NAZIONALE ASSOCIAZIONE VITTIME ITALIANE (151 Kb)                                                              UNIONE NAZIONALE ASSOCIAZIONE VITTIME ITALIANE 2 (427 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 5, 199, 234, 253, 392, 412, 563 E 652 IN MATERIA DI LEGITTIMA DIFESA"," 8 Agosto 2018"
"2ª Giustizia","DOTT.SSA CIAVARELLA (1720 Kb)                                                              DOTT.SSA PATRIZI (585 Kb)                                                              PADRE OCCHETTA (762 Kb)                                                              DOTT. BORTOLATO (1337 Kb)                                                              DOTT. PALMA (431 Kb)                                                              DOTT.SSA TALLEI (2542 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEGLI ATTI DEL GOVERNO N. 16, 20 E 29","17 Luglio 2018"
"1ª (Aff. costituzionali) e 2ª (Giustizia)","Proc. Antonio DE NICOLO (1070 Kb)","ESAME DEL DISEGNO DI LEGGE N. 2324 E CONNESSI (RESPONSABILITA' PENALE E E AMMINISTRATIVA-CONTABILE DEI SINDACI)","NA"
"1ª (Aff. costituzionali) e 2ª (Giustizia)","DOCUMENTO UNAA (UNIONE NAZIONALE AVVOCATI AMMINISTRATIVISTI) (224 Kb)                                                              DOCUMENTO PROF. GALLO (264 Kb)                                                              DOCUMENTO AVV. RAGGI (1999 Kb)","ESAME DEL DISEGNO DI LEGGE N. 1075 (SOPPRESSIONE TRIBUNALE ACQUE PUBBLICHE)","24 Giugno 2020"
"2ª Giustizia","ARTICLE 19 MARIA LUISA STASI (457 Kb) Dina NEROZZI, medico Università di Tor Vergata (57 Kb)                                                              CHIESA APOSTOLICA IN ITALIA (237 Kb)                                                              PARKS Liberi e Uguali (318 Kb)                                                              Alberto DI MARTINO (293 Kb)                                                              Alessandro FIORE - Pro Vita e Famiglia (1) (1006 Kb)                                                              ASSEMBLEA DEI RABBINI (209 Kb)                                                              ONAP (425 Kb)                                                              ARCIDIOCESI ORTODOSSA D'ITALIA E MALTA (522 Kb)                                                              dott.ssa Chiara Atzori (2157 Kb)                                                              CHIESA CRISTIANA UNIVERSALE DELLA NUOVA GERUSALEMME (163 Kb)                                                              ADI (1369 Kb)                                                              ASSOCIAZIONE ESSERCI PER ESSERE (632 Kb)                                                              Alessandro FIORE - Pro Vita e Famiglia (2) (463 Kb)                                                              Dott. Massimo POLLEDRI (537 Kb)                                                              FEDERAZIONI DELLE CHIESE PENTECOSTALI (189 Kb)                                                              Prof.ssa Chiara PAGANUZZI (547 Kb)                                                              Francesca Romana POLEGGI - PRO VITA & FAMIGLIA (349 Kb)                                                              Avv. Angelo SAVI (2639 Kb)                                                              Dott. Alberto ZELGER (432 Kb)                                                              UNIONE GIURISTI CATTOLICI ITALIANI (124 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 2005 E 2205 (CONTRASTO DELLA DISCCRIMINAZIONE O VIOLENZA PER SESSO, GENERE O DISABILITA')"," 9 Luglio 2021"
"2ª Giustizia","VIGILANZA ZOOFILA AMBIENTALE (416 Kb)                                                              COMITATO UFFICIALE GARANTE DIRITTI DEGLI ANIMALI (493 Kb)                                                              FONDAZIONE UNA (251 Kb)                                                              EARTH ASSOCIAZIONE TUTELA GIURIDICA NATURA E DIRITTI ANIMALI (627 Kb)                                                              ICARO (101 Kb)                                                              ARCA 2000 (329 Kb)                                                              FONDAZIONE UNA (403 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE N. 76 E CONNESSI (TUTELA ANIMALI)","16 Dicembre 2019"
"1ª (Aff. costituzionali) e 2ª (Giustizia)","DOCUMENTO PROF. PAGLIARI (1333 Kb)                                                              DOCUMENTO PROF. MICCU' (707 Kb)                                                              DOCUMENTO PROF. NORDIO (55 Kb)","ESAME DEI DISEGNI DI LEGGE NN. 255 E 1408 (INCARICHI POLITICI DEI MAGISTRATI)","24 Giugno 2020"
"2ª Giustizia","ANFAA (636 Kb)","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 922 E CONNESSI (ORIGINI BIOLOGICHE)","21 Luglio 2022"
