"COMMISSIONE","NOMI","ATTO","DATA"
"2 (Giustizia)","AIMEF ASSOCIAZIONE ITALIANA MEDIATORI FAMILIARI","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 45, 118, 735, 768 E 837 (AFFIDO MINORI)",2018-11-29
"2 (Giustizia)","PAPA' SEPARATI LOMBARDIA","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 45, 118, 735, 768 E 837 (AFFIDO MINORI)",2018-11-29
"2 (Giustizia)","GIRAFFA ONLUS","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 45, 118, 735, 768 E 837 (AFFIDO MINORI)",2018-11-29
"2 (Giustizia)","ASSOCIAZIONE NONNE E NONNI PENALIZZATI DALLE SEPARAZIONI","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 45, 118, 735, 768 E 837 (AFFIDO MINORI)",2018-11-29
"2 (Giustizia)","SERVETTI","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 45, 118, 735, 768 E 837 (AFFIDO MINORI)",2018-11-22
"2 (Giustizia)","CONFINDUSTRIA","AUDIZIONI INFORMALI SULL'ATTO DEL GOVERNO N. 53 (SCHEMA DI DECRETO LEGISLATIVO RECANTE CODICE DELLA CRISI D'IMPRESA E DELL'INSOLVENZA)",2018-11-21
"2 (Giustizia)","DANOVI","AUDIZIONI INFORMALI SULL'ATTO DEL GOVERNO N. 53 (SCHEMA DI DECRETO LEGISLATIVO RECANTE CODICE DELLA CRISI D'IMPRESA E DELL'INSOLVENZA)",2018-11-21
"2 (Giustizia)","ORGANISMO CONGRESSUALE FORENSE","AUDIZIONI INFORMALI SULL'ATTO DEL GOVERNO N. 53 (SCHEMA DI DECRETO LEGISLATIVO RECANTE CODICE DELLA CRISI D'IMPRESA E DELL'INSOLVENZA)",2018-11-21
"2 (Giustizia)","APRI ASSOCIAZIONE PROFESSIONISTI RISANAMENTO IMPRESE","AUDIZIONI INFORMALI SULL'ATTO DEL GOVERNO N. 53 (SCHEMA DI DECRETO LEGISLATIVO RECANTE CODICE DELLA CRISI D'IMPRESA E DELL'INSOLVENZA)",2018-11-21
"2 (Giustizia)","RIVA","AUDIZIONI INFORMALI SULL'ATTO DEL GOVERNO N. 53 (SCHEMA DI DECRETO LEGISLATIVO RECANTE CODICE DELLA CRISI D'IMPRESA E DELL'INSOLVENZA)",2018-11-21
"2 (Giustizia)","CONSIGLIO NAZIONALE DEI CONSULENTI DEL LAVORO","AUDIZIONI INFORMALI SULL'ATTO DEL GOVERNO N. 53 (SCHEMA DI DECRETO LEGISLATIVO RECANTE CODICE DELLA CRISI D'IMPRESA E DELL'INSOLVENZA)",2018-11-21
"2 (Giustizia)","ALLEANZA COOPERATIVE ITALIANE","AUDIZIONI INFORMALI SULL'ATTO DEL GOVERNO N. 53 (SCHEMA DI DECRETO LEGISLATIVO RECANTE CODICE DELLA CRISI D'IMPRESA E DELL'INSOLVENZA)",2018-11-21
"2 (Giustizia)","LA MALFA","AUDIZIONI INFORMALI SULL'ATTO DEL GOVERNO N. 53 (SCHEMA DI DECRETO LEGISLATIVO RECANTE CODICE DELLA CRISI D'IMPRESA E DELL'INSOLVENZA)",2018-11-20
"2 (Giustizia)","BANCA D'ITALIA","AUDIZIONI INFORMALI SULL'ATTO DEL GOVERNO N. 53 (SCHEMA DI DECRETO LEGISLATIVO RECANTE CODICE DELLA CRISI D'IMPRESA E DELL'INSOLVENZA)",2018-11-20
"2 (Giustizia)","CONSIGLIO NAZIONALE FORENSE","AUDIZIONI INFORMALI SULL'ATTO DEL GOVERNO N. 53 (SCHEMA DI DECRETO LEGISLATIVO RECANTE CODICE DELLA CRISI D'IMPRESA E DELL'INSOLVENZA)",2018-11-20
"2 (Giustizia)","ORDINE AVVOCATI MILANO , AVV. VALCEPINA E AVV. CESARE","AUDIZIONI INFORMALI SULL'ATTO DEL GOVERNO N. 53 (SCHEMA DI DECRETO LEGISLATIVO RECANTE CODICE DELLA CRISI D'IMPRESA E DELL'INSOLVENZA)",2018-11-20
"2 (Giustizia)","AIGA","AUDIZIONI INFORMALI SULL'ATTO DEL GOVERNO N. 53 (SCHEMA DI DECRETO LEGISLATIVO RECANTE CODICE DELLA CRISI D'IMPRESA E DELL'INSOLVENZA)",2018-11-20
"2 (Giustizia)","ANCE","AUDIZIONI INFORMALI SULL'ATTO DEL GOVERNO N. 53 (SCHEMA DI DECRETO LEGISLATIVO RECANTE CODICE DELLA CRISI D'IMPRESA E DELL'INSOLVENZA)",2018-11-20
"2 (Giustizia)","CNDCEC CONSIGLIO NAZIONALE DOTTORI COMMERCIALISTI","AUDIZIONI INFORMALI SULL'ATTO DEL GOVERNO N. 53 (SCHEMA DI DECRETO LEGISLATIVO RECANTE CODICE DELLA CRISI D'IMPRESA E DELL'INSOLVENZA)",2018-11-20
"2 (Giustizia)","UDI UNIONE DONNE IN ITALIA","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 45, 118, 735, 768 E 837 (AFFIDO MINORI)",2018-11-13
"2 (Giustizia)","DIRE DONNE IN RETE CONTRO LA VIOLENZA","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 45, 118, 735, 768 E 837 (AFFIDO MINORI)",2018-11-13
"2 (Giustizia)","SIMEF SOCIETA' ITALIANA DI MEDIATORI FAMILIARI","AUDIZIONI INFORMALI NELL'AMBITO DELL'ESAME DEI DISEGNI DI LEGGE NN. 45, 118, 735, 768 E 837 (AFFIDO MINORI)",2018-11-13
